year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,1,24,1830.0,-5.0,1954.0,4.0,MQ,N615MQ,3944,JFK,BWI,38.0,184,18.0,30.0
2013,1,24,1835.0,85.0,1955.0,95.0,EV,N13958,4316,EWR,BWI,38.0,169,18.0,35.0
2013,1,24,1849.0,49.0,1951.0,41.0,WN,N607SW,808,EWR,BWI,37.0,169,18.0,49.0
2013,1,24,1950.0,10.0,2138.0,32.0,9E,N8409N,4091,JFK,BWI,35.0,184,19.0,50.0
2013,1,24,2342.0,103.0,28.0,88.0,EV,N14916,4519,EWR,BWI,33.0,169,23.0,42.0
2013,1,25,620.0,-5.0,712.0,-18.0,WN,N931WN,3127,EWR,BWI,34.0,169,6.0,20.0
2013,1,25,813.0,-7.0,922.0,-17.0,9E,N8409N,4051,JFK,BWI,38.0,184,8.0,13.0
2013,1,25,1220.0,10.0,1310.0,0.0,WN,N467WN,477,EWR,BWI,35.0,169,12.0,20.0
2013,1,25,1342.0,13.0,1439.0,8.0,EV,N12552,4280,EWR,BWI,40.0,169,13.0,42.0
2013,1,25,1753.0,-7.0,1916.0,6.0,WN,N789SW,808,EWR,BWI,40.0,169,17.0,53.0
2013,1,25,1827.0,-8.0,2026.0,36.0,MQ,N634MQ,3944,JFK,BWI,45.0,184,18.0,27.0
2013,1,25,1839.0,89.0,2127.0,187.0,EV,N11109,4316,EWR,BWI,39.0,169,18.0,39.0
2013,1,25,2015.0,270.0,2139.0,276.0,9E,N8960A,3635,JFK,BWI,38.0,184,20.0,15.0
2013,1,25,2200.0,1.0,2335.0,35.0,EV,N16919,4519,EWR,BWI,32.0,169,22.0,0.0
2013,1,25,2353.0,253.0,144.0,278.0,9E,N8960A,4091,JFK,BWI,36.0,184,23.0,53.0
2013,1,26,624.0,-1.0,721.0,-4.0,WN,N253WN,1774,EWR,BWI,35.0,169,6.0,24.0
2013,1,26,1212.0,-8.0,1301.0,-24.0,WN,N243WN,1045,EWR,BWI,34.0,169,12.0,12.0
2013,1,26,1333.0,5.0,1445.0,15.0,EV,N21537,4119,EWR,BWI,34.0,169,13.0,33.0
2013,1,26,1409.0,349.0,1528.0,351.0,9E,N8444F,4051,JFK,BWI,37.0,184,14.0,9.0
2013,1,26,1542.0,-3.0,1641.0,-20.0,9E,N8698A,3635,JFK,BWI,38.0,184,15.0,42.0
2013,1,26,1649.0,-11.0,1742.0,-18.0,WN,N724SW,63,EWR,BWI,35.0,169,16.0,49.0
2013,1,26,1831.0,-4.0,1953.0,3.0,MQ,N610MQ,3944,JFK,BWI,37.0,184,18.0,31.0
2013,1,26,1938.0,-2.0,2058.0,-6.0,9E,N8665A,4091,JFK,BWI,37.0,184,19.0,38.0
2013,1,26,2244.0,45.0,2341.0,42.0,EV,N11121,4693,EWR,BWI,35.0,169,22.0,44.0
2013,1,27,918.0,58.0,1016.0,37.0,9E,N8560F,4051,JFK,BWI,34.0,184,9.0,18.0
2013,1,27,1213.0,3.0,1315.0,5.0,WN,N709SW,477,EWR,BWI,33.0,169,12.0,13.0
2013,1,27,1331.0,5.0,1421.0,-4.0,EV,N14153,5683,EWR,BWI,37.0,169,13.0,31.0
2013,1,27,1610.0,25.0,1716.0,13.0,9E,N8674A,3635,JFK,BWI,35.0,184,16.0,10.0
2013,1,27,1700.0,-6.0,1808.0,0.0,EV,N12921,4316,EWR,BWI,38.0,169,17.0,0.0
2013,1,27,1800.0,0.0,1857.0,-13.0,WN,N956WN,808,EWR,BWI,36.0,169,18.0,0.0
2013,1,27,1826.0,-9.0,1921.0,-29.0,MQ,N699MQ,3944,JFK,BWI,37.0,184,18.0,26.0
2013,1,27,1933.0,-7.0,2032.0,-34.0,9E,N8674A,4091,JFK,BWI,35.0,184,19.0,33.0
2013,1,27,2155.0,-4.0,2242.0,-18.0,EV,N11119,4519,EWR,BWI,33.0,169,21.0,55.0
2013,1,28,628.0,3.0,724.0,-6.0,WN,N289CT,3127,EWR,BWI,37.0,169,6.0,28.0
2013,1,28,856.0,36.0,1004.0,25.0,9E,N8877A,4051,JFK,BWI,41.0,184,8.0,56.0
2013,1,28,1208.0,-2.0,1419.0,69.0,WN,N265WN,477,EWR,BWI,39.0,169,12.0,8.0
2013,1,28,1416.0,47.0,1546.0,75.0,EV,N12540,4280,EWR,BWI,39.0,169,14.0,16.0
2013,1,28,1607.0,22.0,1741.0,38.0,9E,N835AY,3635,JFK,BWI,43.0,184,16.0,7.0
2013,1,28,1738.0,28.0,1837.0,17.0,EV,N14950,4316,EWR,BWI,37.0,169,17.0,38.0
2013,1,28,1827.0,-8.0,1934.0,-16.0,MQ,N659MQ,3944,JFK,BWI,36.0,184,18.0,27.0
2013,1,28,2029.0,49.0,2130.0,24.0,9E,N835AY,4091,JFK,BWI,35.0,184,20.0,29.0
2013,1,28,2040.0,160.0,2142.0,152.0,WN,N792SW,808,EWR,BWI,35.0,169,20.0,40.0
2013,1,28,,,,,EV,N14198,4519,EWR,BWI,,169,,
2013,1,29,622.0,-3.0,719.0,-11.0,WN,N262WN,3127,EWR,BWI,38.0,169,6.0,22.0
2013,1,29,810.0,-10.0,930.0,-9.0,9E,N8797A,4051,JFK,BWI,39.0,184,8.0,10.0
2013,1,29,1206.0,-4.0,1302.0,-8.0,WN,N716SW,477,EWR,BWI,42.0,169,12.0,6.0
2013,1,29,1459.0,90.0,1612.0,101.0,EV,N12924,4688,EWR,BWI,48.0,169,14.0,59.0
2013,1,29,1539.0,-6.0,1647.0,-16.0,9E,N8533D,3635,JFK,BWI,37.0,184,15.0,39.0
2013,1,29,1708.0,-2.0,1807.0,-13.0,EV,N15910,4316,EWR,BWI,37.0,169,17.0,8.0
2013,1,29,1759.0,-1.0,1853.0,-17.0,WN,N603SW,808,EWR,BWI,34.0,169,17.0,59.0
2013,1,29,1834.0,-1.0,1934.0,-16.0,MQ,N633MQ,3944,JFK,BWI,41.0,184,18.0,34.0
2013,1,29,1933.0,-7.0,2033.0,-33.0,9E,N8533D,4091,JFK,BWI,36.0,184,19.0,33.0
2013,1,29,2155.0,-4.0,2249.0,-11.0,EV,N14198,4519,EWR,BWI,34.0,169,21.0,55.0
2013,1,30,621.0,-4.0,718.0,-12.0,WN,N291WN,3127,EWR,BWI,40.0,169,6.0,21.0
2013,1,30,814.0,-6.0,935.0,-4.0,9E,N8477R,4051,JFK,BWI,42.0,184,8.0,14.0
2013,1,30,1201.0,-9.0,1305.0,-5.0,WN,N741SA,477,EWR,BWI,42.0,169,12.0,1.0
2013,1,30,1507.0,98.0,1606.0,95.0,EV,N14570,4688,EWR,BWI,42.0,169,15.0,7.0
2013,1,30,1830.0,-5.0,1956.0,6.0,MQ,N614MQ,3944,JFK,BWI,50.0,184,18.0,30.0
2013,1,30,1846.0,96.0,1950.0,90.0,EV,N16981,4316,EWR,BWI,41.0,169,18.0,46.0
2013,1,30,1904.0,64.0,2024.0,74.0,WN,N781WN,808,EWR,BWI,59.0,169,19.0,4.0
2013,1,30,2153.0,-6.0,2315.0,15.0,EV,N13553,4519,EWR,BWI,53.0,169,21.0,53.0
2013,1,30,,,,,9E,,3635,JFK,BWI,,184,,
2013,1,30,,,,,9E,,4091,JFK,BWI,,184,,
2013,1,31,625.0,0.0,750.0,20.0,WN,N479WN,3127,EWR,BWI,40.0,169,6.0,25.0
2013,1,31,824.0,4.0,936.0,-3.0,9E,N8888D,4051,JFK,BWI,42.0,184,8.0,24.0
2013,1,31,1206.0,-4.0,1305.0,-5.0,WN,N947WN,477,EWR,BWI,39.0,169,12.0,6.0
2013,1,31,1335.0,6.0,1439.0,8.0,EV,N12195,4280,EWR,BWI,39.0,169,13.0,35.0
2013,1,31,1627.0,42.0,1740.0,37.0,9E,N8577D,3635,JFK,BWI,40.0,184,16.0,27.0
2013,1,31,1829.0,-6.0,2034.0,44.0,MQ,N906MQ,3944,JFK,BWI,52.0,184,18.0,29.0
2013,1,31,1938.0,148.0,2055.0,155.0,EV,N12157,4316,EWR,BWI,37.0,169,19.0,38.0
2013,1,31,2014.0,34.0,2211.0,65.0,9E,N8577D,4091,JFK,BWI,40.0,184,20.0,14.0
2013,1,31,2132.0,212.0,2228.0,198.0,WN,N776WN,808,EWR,BWI,34.0,169,21.0,32.0
2013,1,31,2312.0,73.0,8.0,68.0,EV,N14993,4519,EWR,BWI,38.0,169,23.0,12.0
2013,1,1,821.0,-4.0,932.0,-13.0,MQ,N846MQ,4418,JFK,DCA,52.0,213,8.0,21.0
2013,1,1,929.0,0.0,1028.0,-14.0,EV,N11551,4636,EWR,DCA,43.0,199,9.0,29.0
2013,1,1,1058.0,-2.0,1210.0,-6.0,US,N951UW,2171,LGA,DCA,50.0,214,10.0,58.0
2013,1,1,1059.0,-1.0,1210.0,-5.0,MQ,N509MQ,3792,JFK,DCA,50.0,213,10.0,59.0
2013,1,1,1155.0,-5.0,1312.0,-3.0,MQ,N846MQ,4425,JFK,DCA,57.0,213,11.0,55.0
2013,1,1,1241.0,-6.0,1342.0,-13.0,EV,N36915,4129,EWR,DCA,45.0,199,12.0,41.0
2013,1,1,1439.0,-6.0,1558.0,-15.0,DL,N319NB,1972,JFK,DCA,56.0,213,14.0,39.0
2013,1,1,1453.0,-7.0,1601.0,-19.0,US,N951UW,2179,LGA,DCA,51.0,214,14.0,53.0
2013,1,1,1520.0,-5.0,1643.0,-12.0,MQ,N509MQ,3823,JFK,DCA,57.0,213,15.0,20.0
2013,1,1,1531.0,38.0,1637.0,34.0,EV,N13975,4372,EWR,DCA,45.0,199,15.0,31.0
2013,1,1,1631.0,14.0,1740.0,13.0,EV,N14972,4299,EWR,DCA,48.0,199,16.0,31.0
2013,1,1,1757.0,54.0,1904.0,51.0,EV,N14998,4373,EWR,DCA,45.0,199,17.0,57.0
2013,1,1,1853.0,-7.0,2004.0,-14.0,US,N951UW,2187,LGA,DCA,54.0,214,18.0,53.0
2013,1,1,1942.0,157.0,2124.0,174.0,MQ,N835MQ,4410,JFK,DCA,60.0,213,19.0,42.0
2013,1,1,2046.0,11.0,2144.0,-29.0,9E,N916XJ,3357,JFK,DCA,43.0,213,20.0,46.0
2013,1,1,2128.0,3.0,2243.0,3.0,MQ,N810MQ,4449,JFK,DCA,54.0,213,21.0,28.0
2013,1,1,2312.0,192.0,21.0,191.0,EV,N13958,4312,EWR,DCA,44.0,199,23.0,12.0
2013,1,2,657.0,-3.0,806.0,-3.0,US,N945UW,2163,LGA,DCA,46.0,214,6.0,57.0
2013,1,2,754.0,79.0,900.0,75.0,EV,N22909,4241,EWR,DCA,46.0,199,7.0,54.0
2013,1,2,815.0,-10.0,933.0,-12.0,MQ,N853MQ,4418,JFK,DCA,43.0,213,8.0,15.0
2013,1,2,828.0,-7.0,952.0,-15.0,9E,N901XJ,3383,JFK,DCA,42.0,213,8.0,28.0
2013,1,2,944.0,15.0,1054.0,12.0,EV,N13969,4636,EWR,DCA,45.0,199,9.0,44.0
2013,1,2,1056.0,-4.0,1207.0,-8.0,MQ,N546MQ,3792,JFK,DCA,54.0,213,10.0,56.0
2013,1,2,1056.0,-4.0,1202.0,-14.0,US,N957UW,2171,LGA,DCA,47.0,214,10.0,56.0
2013,1,2,1153.0,-7.0,1313.0,-2.0,MQ,N853MQ,4425,JFK,DCA,55.0,213,11.0,53.0
2013,1,2,1257.0,-6.0,1356.0,-15.0,EV,N13969,4129,EWR,DCA,46.0,199,12.0,57.0
2013,1,2,1442.0,-3.0,1612.0,-1.0,DL,N320NB,1972,JFK,DCA,60.0,213,14.0,42.0
2013,1,2,1456.0,-4.0,1607.0,-13.0,US,N957UW,2179,LGA,DCA,53.0,214,14.0,56.0
2013,1,2,1525.0,0.0,1652.0,-3.0,MQ,N516MQ,3823,JFK,DCA,59.0,213,15.0,25.0
2013,1,2,1609.0,76.0,1710.0,67.0,EV,N11547,4372,EWR,DCA,41.0,199,16.0,9.0
2013,1,2,1728.0,91.0,1829.0,82.0,EV,N21129,4299,EWR,DCA,39.0,199,17.0,28.0
2013,1,2,1821.0,67.0,1945.0,81.0,EV,N14542,4373,EWR,DCA,44.0,199,18.0,21.0
2013,1,2,1853.0,-7.0,1959.0,-19.0,US,N957UW,2187,LGA,DCA,48.0,214,18.0,53.0
2013,1,2,2005.0,180.0,2126.0,176.0,MQ,N810MQ,4410,JFK,DCA,49.0,213,20.0,5.0
2013,1,2,2007.0,17.0,2121.0,21.0,EV,N13969,4312,EWR,DCA,48.0,199,20.0,7.0
2013,1,2,2036.0,1.0,2137.0,-36.0,9E,N922XJ,3357,JFK,DCA,42.0,213,20.0,36.0
2013,1,2,2313.0,108.0,20.0,100.0,MQ,N810MQ,4449,JFK,DCA,50.0,213,23.0,13.0
2013,1,3,655.0,-5.0,815.0,6.0,US,N952UW,2163,LGA,DCA,46.0,214,6.0,55.0
2013,1,3,819.0,-6.0,934.0,-11.0,MQ,N818MQ,4418,JFK,DCA,57.0,213,8.0,19.0
2013,1,3,837.0,-8.0,938.0,-37.0,9E,N913XJ,3405,JFK,DCA,43.0,213,8.0,37.0
2013,1,3,928.0,-1.0,1036.0,-8.0,EV,N14542,4636,EWR,DCA,40.0,199,9.0,28.0
2013,1,3,1058.0,-2.0,1206.0,-9.0,MQ,N502MQ,3792,JFK,DCA,51.0,213,10.0,58.0
2013,1,3,1101.0,1.0,1208.0,-8.0,US,N952UW,2171,LGA,DCA,50.0,214,11.0,1.0
2013,1,3,1153.0,-7.0,1317.0,2.0,MQ,N818MQ,4425,JFK,DCA,63.0,213,11.0,53.0
2013,1,3,1307.0,6.0,1407.0,3.0,EV,N12996,4129,EWR,DCA,42.0,199,13.0,7.0
2013,1,3,1450.0,14.0,1558.0,15.0,EV,N11107,4372,EWR,DCA,45.0,199,14.0,50.0
2013,1,3,1451.0,-9.0,1553.0,-27.0,US,N952UW,2179,LGA,DCA,47.0,214,14.0,51.0
2013,1,3,1512.0,7.0,1623.0,-14.0,9E,N913XJ,3393,JFK,DCA,49.0,213,15.0,12.0
2013,1,3,1619.0,54.0,1738.0,43.0,MQ,N645MQ,3823,JFK,DCA,50.0,213,16.0,19.0
2013,1,3,1706.0,1.0,1825.0,-5.0,MQ,N853MQ,4410,JFK,DCA,45.0,213,17.0,6.0
2013,1,3,1732.0,73.0,1837.0,71.0,EV,N11547,4299,EWR,DCA,42.0,199,17.0,32.0
2013,1,3,1750.0,47.0,1858.0,48.0,EV,N12564,4373,EWR,DCA,46.0,199,17.0,50.0
2013,1,3,1853.0,-7.0,2002.0,-16.0,US,N952UW,2187,LGA,DCA,46.0,214,18.0,53.0
2013,1,3,2013.0,23.0,2116.0,16.0,EV,N14902,4312,EWR,DCA,42.0,199,20.0,13.0
2013,1,3,2119.0,-6.0,2239.0,-1.0,MQ,N853MQ,4449,JFK,DCA,54.0,213,21.0,19.0
2013,1,3,2211.0,86.0,2346.0,90.0,9E,N934XJ,3395,JFK,DCA,43.0,213,22.0,11.0
2013,1,3,,,,,EV,N14972,4241,EWR,DCA,,199,,
2013,1,4,648.0,3.0,801.0,4.0,EV,N14542,4241,EWR,DCA,44.0,199,6.0,48.0
2013,1,4,657.0,-3.0,812.0,3.0,US,N951UW,2163,LGA,DCA,44.0,214,6.0,57.0
2013,1,4,820.0,-5.0,946.0,1.0,MQ,N835MQ,4418,JFK,DCA,51.0,213,8.0,20.0
2013,1,4,926.0,-3.0,1025.0,-19.0,EV,N12567,4636,EWR,DCA,38.0,199,9.0,26.0
2013,1,4,1055.0,-5.0,1203.0,-12.0,MQ,N504MQ,3792,JFK,DCA,47.0,213,10.0,55.0
2013,1,4,1057.0,-3.0,1208.0,-8.0,US,N951UW,2171,LGA,DCA,46.0,214,10.0,57.0
2013,1,4,1149.0,-11.0,1302.0,-13.0,MQ,N835MQ,4425,JFK,DCA,50.0,213,11.0,49.0
2013,1,4,1308.0,7.0,1410.0,6.0,EV,N12567,4129,EWR,DCA,46.0,199,13.0,8.0
2013,1,4,1434.0,-2.0,1530.0,-13.0,EV,N13118,4372,EWR,DCA,39.0,199,14.0,34.0
2013,1,4,1454.0,-6.0,1553.0,-27.0,US,N951UW,2179,LGA,DCA,44.0,214,14.0,54.0
2013,1,4,1457.0,-8.0,1635.0,-2.0,9E,N920XJ,3393,JFK,DCA,46.0,213,14.0,57.0
2013,1,4,1525.0,0.0,1650.0,-5.0,MQ,N532MQ,3823,JFK,DCA,51.0,213,15.0,25.0
2013,1,4,1658.0,-7.0,1800.0,-30.0,MQ,N839MQ,4410,JFK,DCA,44.0,213,16.0,58.0
2013,1,4,1733.0,30.0,1839.0,29.0,EV,N19554,4373,EWR,DCA,43.0,199,17.0,33.0
2013,1,4,1815.0,116.0,1938.0,132.0,EV,N13994,4299,EWR,DCA,47.0,199,18.0,15.0
2013,1,4,1909.0,9.0,2015.0,-3.0,US,N951UW,2187,LGA,DCA,46.0,214,19.0,9.0
2013,1,4,2034.0,44.0,2149.0,49.0,EV,N34110,4312,EWR,DCA,38.0,199,20.0,34.0
2013,1,4,2036.0,-9.0,2134.0,-42.0,9E,N904XJ,3395,JFK,DCA,41.0,213,20.0,36.0
2013,1,4,2123.0,-2.0,2244.0,4.0,MQ,N839MQ,4449,JFK,DCA,56.0,213,21.0,23.0
2013,1,4,,,,,9E,,3405,JFK,DCA,,213,,
2013,1,5,638.0,-6.0,750.0,-9.0,EV,N16561,4248,EWR,DCA,44.0,199,6.0,38.0
2013,1,5,800.0,0.0,915.0,1.0,US,N951UW,2165,LGA,DCA,52.0,214,8.0,0.0
2013,1,5,824.0,-1.0,948.0,3.0,MQ,N739MQ,4418,JFK,DCA,47.0,213,8.0,24.0
2013,1,5,839.0,-6.0,959.0,-14.0,9E,N921XJ,3405,JFK,DCA,42.0,213,8.0,39.0
2013,1,5,925.0,-4.0,1022.0,-22.0,EV,N22909,4636,EWR,DCA,39.0,199,9.0,25.0
2013,1,5,1057.0,-3.0,1157.0,-18.0,MQ,N532MQ,3792,JFK,DCA,46.0,213,10.0,57.0
2013,1,5,1155.0,-5.0,1300.0,-13.0,US,N951UW,2173,LGA,DCA,45.0,214,11.0,55.0
2013,1,5,1156.0,-4.0,1314.0,-1.0,MQ,N739MQ,4425,JFK,DCA,49.0,213,11.0,56.0
2013,1,5,1303.0,-2.0,1404.0,-2.0,EV,N15910,4129,EWR,DCA,48.0,199,13.0,3.0
2013,1,5,1440.0,-5.0,1536.0,-16.0,EV,N24128,4126,EWR,DCA,43.0,199,14.0,40.0
2013,1,5,1507.0,2.0,1623.0,-12.0,9E,N929XJ,3393,JFK,DCA,42.0,213,15.0,7.0
2013,1,5,1522.0,-3.0,1642.0,-13.0,MQ,N517MQ,3823,JFK,DCA,49.0,213,15.0,22.0
2013,1,5,1703.0,-2.0,1805.0,-25.0,MQ,N839MQ,4410,JFK,DCA,43.0,213,17.0,3.0
2013,1,5,2043.0,-2.0,2146.0,-28.0,9E,N910XJ,3395,JFK,DCA,44.0,213,20.0,43.0
2013,1,5,2120.0,-5.0,2242.0,2.0,MQ,N839MQ,4449,JFK,DCA,57.0,213,21.0,20.0
2013,1,5,2121.0,-8.0,2225.0,-6.0,EV,N15912,4373,EWR,DCA,40.0,199,21.0,21.0
2013,1,6,819.0,-6.0,935.0,-10.0,MQ,N835MQ,4418,JFK,DCA,53.0,213,8.0,19.0
2013,1,6,842.0,-3.0,1005.0,-10.0,9E,N912XJ,3405,JFK,DCA,49.0,213,8.0,42.0
2013,1,6,928.0,3.0,1032.0,-8.0,EV,N12967,4636,EWR,DCA,44.0,199,9.0,28.0
2013,1,6,1059.0,-1.0,1203.0,-12.0,MQ,N513MQ,3792,JFK,DCA,51.0,213,10.0,59.0
2013,1,6,1115.0,15.0,1224.0,8.0,US,N959UW,2171,LGA,DCA,46.0,214,11.0,15.0
2013,1,6,1156.0,-4.0,1309.0,-6.0,MQ,N835MQ,4425,JFK,DCA,58.0,213,11.0,56.0
2013,1,6,1321.0,16.0,1432.0,27.0,EV,N16561,4129,EWR,DCA,46.0,199,13.0,21.0
2013,1,6,1453.0,-7.0,1606.0,-14.0,US,N959UW,2179,LGA,DCA,50.0,214,14.0,53.0
2013,1,6,1502.0,-3.0,1632.0,-5.0,9E,N912XJ,3393,JFK,DCA,44.0,213,15.0,2.0
2013,1,6,1520.0,44.0,1629.0,46.0,EV,N13995,3832,EWR,DCA,44.0,199,15.0,20.0
2013,1,6,1524.0,-1.0,1653.0,-2.0,MQ,N534MQ,3823,JFK,DCA,51.0,213,15.0,24.0
2013,1,6,1624.0,1.0,1722.0,-8.0,EV,N26549,4299,EWR,DCA,41.0,199,16.0,24.0
2013,1,6,1704.0,-3.0,1811.0,-4.0,EV,N18557,4373,EWR,DCA,41.0,199,17.0,4.0
2013,1,6,1707.0,2.0,1835.0,5.0,MQ,N839MQ,4410,JFK,DCA,58.0,213,17.0,7.0
2013,1,6,1910.0,10.0,2014.0,-4.0,US,N959UW,2187,LGA,DCA,46.0,214,19.0,10.0
2013,1,6,1953.0,1.0,2109.0,7.0,EV,N48901,4312,EWR,DCA,51.0,199,19.0,53.0
2013,1,6,2044.0,-1.0,2142.0,-34.0,9E,N930XJ,3395,JFK,DCA,42.0,213,20.0,44.0
2013,1,6,2137.0,8.0,2237.0,3.0,EV,N33182,4698,EWR,DCA,41.0,199,21.0,37.0
2013,1,7,557.0,-3.0,704.0,5.0,US,N721UW,2161,LGA,DCA,42.0,214,5.0,57.0
2013,1,7,644.0,-1.0,749.0,-8.0,EV,N13968,4241,EWR,DCA,46.0,199,6.0,44.0
2013,1,7,700.0,0.0,816.0,9.0,US,N722US,2163,LGA,DCA,38.0,214,7.0,0.0
2013,1,7,752.0,-8.0,907.0,-10.0,US,N770UW,2165,LGA,DCA,42.0,214,7.0,52.0
2013,1,7,822.0,-3.0,954.0,9.0,MQ,N856MQ,4418,JFK,DCA,46.0,213,8.0,22.0
2013,1,7,841.0,-4.0,946.0,-29.0,9E,N920XJ,3405,JFK,DCA,40.0,213,8.0,41.0
2013,1,7,850.0,-10.0,1016.0,-6.0,US,N753US,2167,LGA,DCA,44.0,214,8.0,50.0
2013,1,7,943.0,14.0,1042.0,-2.0,EV,N13978,4636,EWR,DCA,41.0,199,9.0,43.0
2013,1,7,955.0,-5.0,1103.0,-18.0,US,N721UW,2169,LGA,DCA,42.0,214,9.0,55.0
2013,1,7,1101.0,1.0,1219.0,5.0,US,N722US,2171,LGA,DCA,40.0,214,11.0,1.0
2013,1,7,1102.0,2.0,1206.0,-9.0,MQ,N534MQ,3792,JFK,DCA,47.0,213,11.0,2.0
2013,1,7,1153.0,-7.0,1303.0,-12.0,MQ,N856MQ,4425,JFK,DCA,46.0,213,11.0,53.0
2013,1,7,1203.0,3.0,1337.0,28.0,US,N770UW,2173,LGA,DCA,41.0,214,12.0,3.0
2013,1,7,1252.0,-8.0,1418.0,11.0,US,N753US,2175,LGA,DCA,44.0,214,12.0,52.0
2013,1,7,1303.0,4.0,1401.0,-1.0,EV,N15572,4129,EWR,DCA,47.0,199,13.0,3.0
2013,1,7,1355.0,-5.0,1501.0,-8.0,US,N721UW,2177,LGA,DCA,42.0,214,13.0,55.0
2013,1,7,1432.0,-4.0,1525.0,-18.0,EV,N13124,4372,EWR,DCA,36.0,199,14.0,32.0
2013,1,7,1452.0,-8.0,1600.0,-19.0,US,N722US,2179,LGA,DCA,43.0,214,14.0,52.0
2013,1,7,1502.0,-3.0,1629.0,-8.0,9E,N916XJ,3393,JFK,DCA,45.0,213,15.0,2.0
2013,1,7,1524.0,-1.0,1643.0,-12.0,MQ,N546MQ,3823,JFK,DCA,48.0,213,15.0,24.0
2013,1,7,1553.0,-7.0,1726.0,9.0,US,N770UW,2181,LGA,DCA,43.0,214,15.0,53.0
2013,1,7,1618.0,-1.0,1716.0,-10.0,EV,N13956,4299,EWR,DCA,40.0,199,16.0,18.0
2013,1,7,1650.0,-10.0,1829.0,12.0,US,N762US,2183,LGA,DCA,50.0,214,16.0,50.0
2013,1,7,1658.0,-5.0,1821.0,11.0,EV,N14558,4373,EWR,DCA,40.0,199,16.0,58.0
2013,1,7,1713.0,8.0,1836.0,6.0,MQ,N835MQ,4410,JFK,DCA,48.0,213,17.0,13.0
2013,1,7,1752.0,-8.0,1906.0,-7.0,US,N721UW,2185,LGA,DCA,37.0,214,17.0,52.0
2013,1,7,1852.0,-8.0,2018.0,3.0,US,N722US,2187,LGA,DCA,48.0,214,18.0,52.0
2013,1,7,1942.0,-1.0,2045.0,-8.0,EV,N14570,4312,EWR,DCA,38.0,199,19.0,42.0
2013,1,7,1954.0,-6.0,2106.0,-11.0,US,N770UW,2189,LGA,DCA,42.0,214,19.0,54.0
2013,1,7,2042.0,-3.0,2138.0,-38.0,9E,N936XJ,3395,JFK,DCA,42.0,213,20.0,42.0
2013,1,7,2052.0,-8.0,2205.0,-6.0,US,N762US,2191,LGA,DCA,46.0,214,20.0,52.0
2013,1,7,2123.0,-2.0,2229.0,-11.0,MQ,N835MQ,4449,JFK,DCA,45.0,213,21.0,23.0
2013,1,7,2126.0,-3.0,2229.0,-2.0,EV,N15572,4088,EWR,DCA,39.0,199,21.0,26.0
2013,1,8,554.0,-6.0,703.0,4.0,US,N712US,2161,LGA,DCA,42.0,214,5.0,54.0
2013,1,8,646.0,1.0,807.0,10.0,EV,N13994,4241,EWR,DCA,41.0,199,6.0,46.0
2013,1,8,655.0,-5.0,757.0,-10.0,US,N754UW,2163,LGA,DCA,42.0,214,6.0,55.0
2013,1,8,755.0,-5.0,858.0,-19.0,US,N756US,2165,LGA,DCA,43.0,214,7.0,55.0
2013,1,8,818.0,-7.0,939.0,-6.0,MQ,N828MQ,4418,JFK,DCA,42.0,213,8.0,18.0
2013,1,8,841.0,-4.0,950.0,-25.0,9E,N937XJ,3405,JFK,DCA,41.0,213,8.0,41.0
2013,1,8,852.0,-8.0,1006.0,-16.0,US,N762US,2167,LGA,DCA,38.0,214,8.0,52.0
2013,1,8,922.0,-7.0,1046.0,2.0,EV,N14558,4636,EWR,DCA,41.0,199,9.0,22.0
2013,1,8,1002.0,2.0,1117.0,-4.0,US,N712US,2169,LGA,DCA,43.0,214,10.0,2.0
2013,1,8,1054.0,-6.0,1153.0,-21.0,US,N754UW,2171,LGA,DCA,42.0,214,10.0,54.0
2013,1,8,1055.0,-5.0,1158.0,-17.0,MQ,N516MQ,3792,JFK,DCA,48.0,213,10.0,55.0
2013,1,8,1153.0,-7.0,1301.0,-8.0,US,N756US,2173,LGA,DCA,45.0,214,11.0,53.0
2013,1,8,1154.0,-6.0,1308.0,-7.0,MQ,N828MQ,4425,JFK,DCA,53.0,213,11.0,54.0
2013,1,8,1256.0,-5.0,1354.0,-10.0,EV,N14558,4129,EWR,DCA,39.0,199,12.0,56.0
2013,1,8,1258.0,-2.0,1359.0,-8.0,US,N762US,2175,LGA,DCA,41.0,214,12.0,58.0
2013,1,8,1353.0,-7.0,1508.0,-1.0,US,N712US,2177,LGA,DCA,41.0,214,13.0,53.0
2013,1,8,1433.0,-3.0,1530.0,-13.0,EV,N14204,4372,EWR,DCA,39.0,199,14.0,33.0
2013,1,8,1458.0,-2.0,1618.0,-1.0,US,N754UW,2179,LGA,DCA,64.0,214,14.0,58.0
2013,1,8,1523.0,-2.0,1645.0,-10.0,MQ,N3AEMQ,3823,JFK,DCA,54.0,213,15.0,23.0
2013,1,8,1555.0,-5.0,1709.0,-8.0,US,N756US,2181,LGA,DCA,41.0,214,15.0,55.0
2013,1,8,1620.0,1.0,1729.0,3.0,EV,N12552,4299,EWR,DCA,45.0,199,16.0,20.0
2013,1,8,1659.0,-6.0,1756.0,-34.0,MQ,N856MQ,4410,JFK,DCA,43.0,213,16.0,59.0
